age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income,male,female
64.0,3.0,21.0,3.0,3602.0,160.0,0.0,2.0,1.0,0,20.0,20.0
45.0,1.0,20.0,1.0,8740.0,6.0,0.0,1.0,1.0,1,40.0,40.0
40.0,1.0,21.0,1.0,3255.0,6.0,1.0,2.0,1.0,0,36.0,36.0
38.0,6.0,21.0,1.0,3550.0,6.0,1.0,2.0,6.0,0,15.0,15.0
26.0,1.0,19.0,5.0,2545.0,303.0,5.0,1.0,8.0,0,40.0,40.0
62.0,7.0,22.0,5.0,440.0,25.0,11.0,1.0,1.0,0,40.0,40.0
59.0,1.0,21.0,1.0,51.0,6.0,0.0,2.0,1.0,1,45.0,45.0
34.0,1.0,16.0,1.0,4720.0,313.0,9.0,1.0,8.0,0,40.0,40.0
51.0,1.0,21.0,5.0,4740.0,25.0,0.0,1.0,1.0,1,40.0,40.0
63.0,1.0,22.0,1.0,440.0,28.0,1.0,1.0,1.0,1,40.0,40.0
38.0,1.0,8.0,1.0,7750.0,313.0,10.0,1.0,1.0,0,40.0,40.0
40.0,1.0,20.0,1.0,6355.0,6.0,1.0,1.0,1.0,1,40.0,40.0
48.0,1.0,19.0,4.0,4110.0,5.0,0.0,1.0,1.0,1,35.0,35.0
43.0,1.0,12.0,4.0,4020.0,303.0,0.0,1.0,8.0,0,40.0,40.0
52.0,1.0,21.0,1.0,5120.0,240.0,0.0,2.0,6.0,0,25.0,25.0
53.0,6.0,16.0,3.0,6260.0,6.0,0.0,1.0,1.0,1,40.0,40.0
29.0,1.0,22.0,5.0,1006.0,6.0,2.0,1.0,1.0,1,40.0,40.0
36.0,1.0,16.0,4.0,7140.0,53.0,15.0,1.0,1.0,1,50.0,50.0
19.0,5.0,16.0,5.0,8030.0,24.0,17.0,1.0,2.0,0,40.0,40.0
27.0,7.0,19.0,5.0,9142.0,6.0,0.0,1.0,8.0,0,40.0,40.0
44.0,1.0,17.0,1.0,102.0,6.0,0.0,1.0,1.0,0,40.0,40.0
63.0,1.0,19.0,1.0,8740.0,6.0,0.0,1.0,6.0,1,44.0,44.0
46.0,1.0,16.0,1.0,4521.0,247.0,1.0,2.0,6.0,0,40.0,40.0
32.0,1.0,22.0,1.0,2310.0,6.0,0.0,1.0,1.0,0,40.0,40.0
36.0,1.0,21.0,1.0,5120.0,6.0,0.0,2.0,1.0,1,45.0,45.0
58.0,7.0,23.0,1.0,2100.0,17.0,0.0,1.0,1.0,1,30.0,30.0
41.0,1.0,21.0,1.0,1760.0,217.0,0.0,1.0,6.0,1,40.0,40.0
23.0,1.0,19.0,5.0,4720.0,206.0,2.0,2.0,9.0,0,40.0,40.0
62.0,3.0,22.0,3.0,2015.0,6.0,0.0,2.0,2.0,1,40.0,40.0
62.0,1.0,17.0,1.0,5240.0,313.0,1.0,2.0,9.0,1,40.0,40.0
48.0,5.0,22.0,1.0,2014.0,6.0,1.0,2.0,1.0,1,45.0,45.0
46.0,1.0,19.0,1.0,4600.0,17.0,0.0,2.0,1.0,0,40.0,40.0
57.0,1.0,16.0,3.0,3602.0,312.0,0.0,2.0,1.0,0,40.0,40.0
47.0,3.0,21.0,1.0,3870.0,6.0,0.0,2.0,1.0,1,40.0,40.0
50.0,1.0,3.0,1.0,4230.0,207.0,6.0,2.0,6.0,0,40.0,40.0
24.0,1.0,19.0,5.0,4700.0,29.0,0.0,2.0,1.0,0,40.0,40.0
69.0,3.0,21.0,3.0,2310.0,17.0,0.0,1.0,1.0,1,18.0,18.0
57.0,6.0,21.0,1.0,800.0,449.0,0.0,1.0,1.0,1,30.0,30.0
74.0,1.0,21.0,1.0,20.0,303.0,0.0,1.0,1.0,1,50.0,50.0
41.0,1.0,21.0,1.0,137.0,119.0,1.0,2.0,1.0,1,50.0,50.0
38.0,2.0,21.0,1.0,3255.0,233.0,1.0,2.0,6.0,1,40.0,40.0
63.0,1.0,6.0,1.0,4030.0,303.0,0.0,2.0,8.0,0,32.0,32.0
25.0,1.0,21.0,5.0,4760.0,6.0,7.0,1.0,1.0,0,45.0,45.0
70.0,1.0,8.0,1.0,9645.0,209.0,15.0,2.0,6.0,0,30.0,30.0
49.0,3.0,21.0,5.0,9122.0,6.0,7.0,1.0,1.0,0,40.0,40.0
61.0,1.0,21.0,1.0,9130.0,36.0,0.0,1.0,1.0,0,40.0,40.0
48.0,7.0,21.0,1.0,4820.0,8.0,0.0,2.0,1.0,1,50.0,50.0
32.0,6.0,19.0,5.0,205.0,6.0,2.0,1.0,1.0,0,60.0,60.0
18.0,6.0,16.0,5.0,4251.0,6.0,2.0,1.0,1.0,0,40.0,40.0
59.0,1.0,21.0,1.0,3255.0,210.0,1.0,2.0,6.0,1,36.0,36.0
61.0,2.0,23.0,1.0,2320.0,6.0,1.0,2.0,1.0,0,10.0,10.0
19.0,1.0,19.0,5.0,4700.0,6.0,2.0,2.0,1.0,0,30.0,30.0
52.0,4.0,20.0,1.0,5000.0,6.0,0.0,1.0,1.0,0,40.0,40.0
26.0,1.0,21.0,5.0,8740.0,6.0,0.0,1.0,1.0,1,40.0,40.0
28.0,1.0,21.0,1.0,51.0,6.0,1.0,2.0,1.0,1,50.0,50.0
24.0,1.0,18.0,5.0,5400.0,6.0,2.0,2.0,6.0,0,18.0,18.0
18.0,1.0,16.0,5.0,4720.0,6.0,5.0,1.0,9.0,0,20.0,20.0
59.0,1.0,21.0,1.0,2600.0,6.0,1.0,2.0,1.0,1,60.0,60.0
38.0,1.0,1.0,1.0,5610.0,313.0,1.0,2.0,8.0,0,40.0,40.0
61.0,1.0,16.0,1.0,9130.0,60.0,1.0,1.0,1.0,0,40.0,40.0
66.0,1.0,18.0,3.0,9130.0,6.0,0.0,1.0,1.0,1,32.0,32.0
53.0,1.0,15.0,4.0,5000.0,303.0,0.0,1.0,1.0,0,40.0,40.0
68.0,1.0,20.0,1.0,3255.0,49.0,1.0,1.0,1.0,1,36.0,36.0
27.0,1.0,19.0,5.0,440.0,6.0,13.0,2.0,1.0,1,45.0,45.0
45.0,1.0,22.0,1.0,4965.0,26.0,1.0,1.0,1.0,1,40.0,40.0
30.0,3.0,21.0,1.0,10.0,6.0,0.0,1.0,1.0,1,40.0,40.0
47.0,1.0,16.0,3.0,4760.0,233.0,13.0,2.0,1.0,0,40.0,40.0
51.0,1.0,19.0,1.0,440.0,34.0,1.0,2.0,1.0,0,25.0,25.0
40.0,1.0,9.0,1.0,4251.0,303.0,0.0,1.0,8.0,0,40.0,40.0
57.0,1.0,18.0,1.0,350.0,6.0,1.0,2.0,1.0,0,38.0,38.0
72.0,4.0,24.0,1.0,1108.0,36.0,0.0,1.0,1.0,1,8.0,8.0
60.0,1.0,23.0,1.0,3090.0,427.0,0.0,1.0,6.0,1,36.0,36.0
63.0,1.0,21.0,1.0,565.0,6.0,1.0,2.0,1.0,1,42.0,42.0
52.0,1.0,8.0,1.0,6260.0,303.0,0.0,1.0,8.0,0,48.0,48.0
55.0,6.0,1.0,4.0,4230.0,312.0,0.0,2.0,8.0,0,24.0,24.0
25.0,3.0,23.0,1.0,2310.0,6.0,1.0,2.0,1.0,0,40.0,40.0
21.0,1.0,19.0,5.0,7010.0,6.0,2.0,1.0,1.0,0,20.0,20.0
59.0,3.0,21.0,5.0,5000.0,39.0,0.0,2.0,2.0,1,37.0,37.0
25.0,5.0,20.0,5.0,1555.0,6.0,0.0,1.0,1.0,0,50.0,50.0
52.0,1.0,15.0,1.0,9005.0,6.0,0.0,1.0,8.0,1,40.0,40.0
54.0,1.0,20.0,5.0,3601.0,233.0,17.0,1.0,6.0,0,40.0,40.0
27.0,1.0,16.0,5.0,4110.0,303.0,10.0,2.0,1.0,0,35.0,35.0
58.0,2.0,19.0,3.0,101.0,42.0,0.0,2.0,2.0,1,40.0,40.0
69.0,1.0,16.0,1.0,5120.0,36.0,1.0,2.0,1.0,1,40.0,40.0
46.0,1.0,23.0,1.0,51.0,109.0,0.0,1.0,1.0,1,50.0,50.0
38.0,1.0,21.0,1.0,1430.0,207.0,1.0,2.0,6.0,1,45.0,45.0
45.0,6.0,15.0,5.0,6355.0,6.0,13.0,1.0,1.0,0,15.0,15.0
37.0,2.0,21.0,1.0,5940.0,6.0,0.0,1.0,6.0,0,40.0,40.0
37.0,1.0,16.0,1.0,7315.0,6.0,1.0,1.0,1.0,0,40.0,40.0
81.0,1.0,16.0,3.0,5000.0,27.0,0.0,2.0,1.0,0,11.0,11.0
73.0,1.0,22.0,1.0,850.0,35.0,0.0,1.0,1.0,1,50.0,50.0
54.0,1.0,22.0,1.0,1065.0,6.0,0.0,1.0,1.0,1,40.0,40.0
37.0,3.0,18.0,3.0,3870.0,6.0,13.0,2.0,9.0,1,40.0,40.0
41.0,1.0,18.0,1.0,4700.0,6.0,1.0,1.0,1.0,1,40.0,40.0
25.0,1.0,21.0,5.0,2320.0,6.0,12.0,2.0,1.0,1,40.0,40.0
60.0,1.0,22.0,1.0,9030.0,139.0,1.0,1.0,1.0,0,1.0,0.0
51.0,2.0,21.0,1.0,350.0,207.0,1.0,2.0,6.0,0,40.0,40.0
21.0,1.0,16.0,5.0,5240.0,35.0,2.0,2.0,1.0,0,15.0,15.0
30.0,1.0,18.0,5.0,3930.0,6.0,0.0,1.0,8.0,0,40.0,40.0
58.0,2.0,22.0,1.0,3725.0,6.0,0.0,2.0,1.0,1,60.0,60.0
22.0,1.0,19.0,5.0,5400.0,6.0,11.0,2.0,6.0,0,25.0,25.0
33.0,1.0,21.0,1.0,735.0,6.0,1.0,2.0,6.0,1,40.0,40.0
31.0,1.0,19.0,5.0,4522.0,6.0,13.0,2.0,1.0,0,40.0,40.0
42.0,7.0,21.0,1.0,5120.0,29.0,0.0,2.0,1.0,1,40.0,40.0
44.0,2.0,21.0,1.0,5240.0,6.0,1.0,2.0,1.0,1,40.0,40.0
52.0,7.0,22.0,1.0,410.0,6.0,0.0,1.0,1.0,0,20.0,20.0
20.0,1.0,18.0,5.0,4230.0,6.0,2.0,1.0,1.0,0,30.0,30.0
63.0,1.0,17.0,3.0,7750.0,303.0,0.0,2.0,1.0,0,40.0,40.0
45.0,1.0,22.0,1.0,960.0,6.0,1.0,2.0,6.0,1,20.0,20.0
39.0,1.0,19.0,5.0,6260.0,6.0,0.0,1.0,6.0,1,40.0,40.0
43.0,3.0,22.0,1.0,3050.0,217.0,0.0,2.0,6.0,1,40.0,40.0
65.0,1.0,19.0,3.0,8255.0,6.0,6.0,1.0,2.0,1,56.0,56.0
35.0,1.0,21.0,5.0,2640.0,1.0,0.0,1.0,1.0,1,40.0,40.0
24.0,1.0,21.0,5.0,4110.0,303.0,2.0,2.0,8.0,0,20.0,20.0
42.0,1.0,18.0,3.0,9130.0,22.0,15.0,1.0,9.0,1,40.0,40.0
23.0,1.0,21.0,5.0,2300.0,6.0,2.0,2.0,1.0,0,25.0,25.0
37.0,1.0,22.0,1.0,3255.0,210.0,1.0,2.0,6.0,0,20.0,20.0
38.0,1.0,19.0,3.0,4800.0,53.0,0.0,2.0,1.0,0,35.0,35.0
39.0,1.0,24.0,1.0,10.0,301.0,0.0,1.0,1.0,1,50.0,50.0
57.0,1.0,16.0,5.0,4760.0,6.0,4.0,1.0,1.0,0,40.0,40.0
49.0,2.0,21.0,1.0,3255.0,6.0,0.0,1.0,1.0,1,28.0,28.0
42.0,1.0,16.0,1.0,4720.0,6.0,1.0,2.0,1.0,0,34.0,34.0
43.0,7.0,21.0,5.0,440.0,6.0,2.0,2.0,1.0,1,60.0,60.0
24.0,1.0,21.0,5.0,440.0,6.0,2.0,1.0,6.0,0,50.0,50.0
26.0,1.0,16.0,5.0,4020.0,6.0,2.0,2.0,8.0,0,16.0,16.0
60.0,1.0,19.0,1.0,3930.0,20.0,1.0,1.0,2.0,1,40.0,40.0
61.0,7.0,21.0,1.0,4710.0,370.0,0.0,1.0,8.0,1,40.0,40.0
20.0,1.0,16.0,5.0,2545.0,6.0,12.0,1.0,1.0,0,40.0,40.0
21.0,1.0,19.0,5.0,4150.0,6.0,2.0,2.0,1.0,0,32.0,32.0
65.0,6.0,16.0,1.0,4010.0,41.0,1.0,2.0,1.0,0,10.0,10.0
56.0,1.0,19.0,1.0,1545.0,110.0,0.0,1.0,1.0,1,40.0,40.0
69.0,2.0,19.0,4.0,5840.0,210.0,0.0,2.0,6.0,0,40.0,40.0
58.0,1.0,16.0,1.0,1220.0,6.0,0.0,2.0,1.0,0,30.0,30.0
42.0,1.0,21.0,1.0,1650.0,247.0,0.0,2.0,6.0,1,40.0,40.0
18.0,1.0,16.0,5.0,5610.0,6.0,3.0,2.0,1.0,0,99.0,99.0
35.0,1.0,20.0,1.0,5400.0,217.0,0.0,2.0,6.0,0,38.0,38.0
22.0,5.0,16.0,5.0,4230.0,6.0,5.0,2.0,6.0,0,40.0,40.0
62.0,2.0,22.0,1.0,2310.0,39.0,0.0,2.0,1.0,1,52.0,52.0
52.0,3.0,21.0,1.0,5740.0,6.0,0.0,2.0,1.0,0,40.0,40.0
33.0,1.0,21.0,5.0,1530.0,212.0,0.0,2.0,1.0,0,48.0,48.0
43.0,7.0,21.0,5.0,800.0,6.0,0.0,1.0,2.0,1,40.0,40.0
54.0,1.0,22.0,5.0,735.0,39.0,0.0,1.0,1.0,1,45.0,45.0
30.0,1.0,16.0,5.0,7315.0,6.0,2.0,1.0,9.0,0,24.0,24.0
26.0,2.0,3.0,5.0,1900.0,217.0,13.0,2.0,6.0,0,40.0,40.0
20.0,1.0,19.0,5.0,5400.0,6.0,2.0,2.0,1.0,0,40.0,40.0
46.0,3.0,18.0,1.0,3602.0,303.0,1.0,2.0,1.0,0,40.0,40.0
32.0,1.0,21.0,1.0,51.0,6.0,0.0,2.0,8.0,0,25.0,25.0
42.0,1.0,19.0,1.0,2170.0,217.0,0.0,2.0,6.0,1,40.0,40.0
38.0,1.0,21.0,1.0,2634.0,6.0,1.0,1.0,1.0,1,40.0,40.0
43.0,1.0,14.0,5.0,4110.0,6.0,17.0,1.0,2.0,0,24.0,24.0
25.0,1.0,21.0,5.0,5230.0,6.0,2.0,1.0,8.0,0,40.0,40.0
62.0,1.0,13.0,1.0,4220.0,233.0,15.0,1.0,6.0,0,40.0,40.0
65.0,3.0,19.0,3.0,230.0,6.0,0.0,2.0,1.0,1,30.0,30.0
18.0,1.0,16.0,5.0,1970.0,48.0,17.0,2.0,1.0,0,15.0,15.0
23.0,1.0,19.0,5.0,9645.0,6.0,2.0,2.0,2.0,0,30.0,30.0
61.0,2.0,21.0,3.0,2310.0,11.0,0.0,2.0,1.0,1,48.0,48.0
56.0,1.0,22.0,1.0,10.0,42.0,0.0,1.0,1.0,1,56.0,56.0
30.0,1.0,16.0,1.0,6200.0,6.0,0.0,1.0,8.0,0,40.0,40.0
35.0,2.0,22.0,1.0,5600.0,119.0,1.0,2.0,1.0,1,40.0,40.0
67.0,7.0,21.0,1.0,710.0,12.0,0.0,1.0,1.0,1,50.0,50.0
56.0,7.0,16.0,1.0,440.0,303.0,1.0,2.0,1.0,0,40.0,40.0
28.0,1.0,1.0,1.0,3602.0,210.0,10.0,2.0,6.0,0,40.0,40.0
32.0,1.0,16.0,1.0,9130.0,6.0,9.0,1.0,1.0,0,40.0,40.0
28.0,1.0,19.0,1.0,10.0,6.0,1.0,1.0,1.0,1,60.0,60.0
70.0,7.0,9.0,5.0,4500.0,303.0,13.0,1.0,1.0,0,40.0,40.0
46.0,6.0,20.0,1.0,3602.0,362.0,1.0,2.0,1.0,0,9.0,9.0
45.0,1.0,14.0,1.0,8000.0,303.0,1.0,1.0,1.0,0,40.0,40.0
43.0,1.0,12.0,1.0,6230.0,303.0,1.0,1.0,1.0,1,50.0,50.0
64.0,1.0,13.0,2.0,4720.0,6.0,0.0,2.0,1.0,0,20.0,20.0
35.0,1.0,19.0,1.0,7340.0,6.0,1.0,1.0,3.0,1,42.0,42.0
39.0,1.0,20.0,5.0,1460.0,6.0,13.0,2.0,1.0,1,50.0,50.0
57.0,6.0,19.0,1.0,6200.0,6.0,1.0,1.0,1.0,1,55.0,55.0
43.0,3.0,19.0,1.0,6200.0,6.0,0.0,1.0,8.0,1,40.0,40.0
57.0,2.0,20.0,5.0,4010.0,215.0,0.0,1.0,6.0,0,40.0,40.0
24.0,1.0,19.0,5.0,9130.0,231.0,2.0,1.0,6.0,0,40.0,40.0
64.0,1.0,20.0,1.0,1010.0,24.0,0.0,2.0,1.0,1,40.0,40.0
54.0,1.0,15.0,4.0,4020.0,303.0,0.0,1.0,1.0,0,40.0,40.0
58.0,6.0,21.0,1.0,2850.0,6.0,0.0,2.0,1.0,1,45.0,45.0
65.0,1.0,19.0,5.0,3930.0,233.0,0.0,1.0,6.0,0,40.0,40.0
59.0,1.0,21.0,5.0,4800.0,6.0,0.0,2.0,1.0,0,40.0,40.0
23.0,4.0,21.0,5.0,1745.0,6.0,0.0,1.0,1.0,0,40.0,40.0
55.0,6.0,21.0,1.0,4230.0,312.0,1.0,2.0,1.0,0,40.0,40.0
48.0,7.0,20.0,1.0,205.0,6.0,1.0,1.0,1.0,0,50.0,50.0
46.0,1.0,23.0,1.0,2100.0,25.0,0.0,2.0,1.0,1,50.0,50.0
23.0,1.0,16.0,5.0,3930.0,6.0,16.0,1.0,2.0,0,62.0,62.0
60.0,1.0,19.0,1.0,350.0,6.0,1.0,2.0,1.0,0,36.0,36.0
21.0,1.0,16.0,5.0,9720.0,39.0,12.0,2.0,1.0,0,5.0,5.0
33.0,1.0,19.0,1.0,4510.0,24.0,0.0,2.0,1.0,0,40.0,40.0
20.0,1.0,19.0,5.0,4760.0,6.0,2.0,2.0,6.0,0,15.0,15.0
54.0,2.0,23.0,1.0,2205.0,362.0,1.0,1.0,1.0,1,40.0,40.0
31.0,2.0,21.0,1.0,705.0,6.0,0.0,1.0,1.0,1,55.0,55.0
62.0,7.0,22.0,1.0,4760.0,217.0,1.0,1.0,6.0,0,30.0,30.0
57.0,1.0,16.0,3.0,7140.0,6.0,0.0,1.0,8.0,1,46.0,46.0
47.0,6.0,16.0,1.0,6260.0,303.0,0.0,1.0,1.0,0,40.0,40.0
63.0,1.0,9.0,1.0,410.0,312.0,0.0,1.0,8.0,0,40.0,40.0
62.0,6.0,21.0,1.0,1305.0,24.0,0.0,1.0,1.0,1,32.0,32.0
37.0,3.0,21.0,1.0,5000.0,6.0,1.0,1.0,1.0,0,40.0,40.0
56.0,1.0,20.0,3.0,3601.0,6.0,0.0,2.0,1.0,0,8.0,8.0
26.0,2.0,21.0,5.0,2205.0,6.0,2.0,2.0,8.0,0,15.0,15.0
36.0,1.0,11.0,1.0,6050.0,303.0,0.0,2.0,1.0,0,45.0,45.0
31.0,6.0,21.0,1.0,2910.0,6.0,0.0,2.0,1.0,0,50.0,50.0
31.0,7.0,19.0,5.0,7640.0,6.0,0.0,1.0,1.0,1,40.0,40.0
30.0,1.0,21.0,5.0,540.0,15.0,13.0,1.0,1.0,0,50.0,50.0
19.0,1.0,14.0,5.0,4140.0,6.0,2.0,1.0,9.0,0,8.0,8.0
36.0,1.0,15.0,1.0,5610.0,303.0,1.0,1.0,1.0,0,40.0,40.0
40.0,4.0,23.0,5.0,230.0,36.0,0.0,1.0,1.0,1,45.0,45.0
26.0,1.0,13.0,1.0,3603.0,6.0,2.0,2.0,8.0,0,48.0,48.0
35.0,1.0,19.0,5.0,9130.0,6.0,0.0,1.0,9.0,0,38.0,38.0
25.0,1.0,16.0,5.0,8990.0,6.0,2.0,1.0,8.0,0,23.0,23.0
25.0,1.0,21.0,5.0,4020.0,39.0,2.0,1.0,1.0,0,55.0,55.0
27.0,1.0,21.0,1.0,8740.0,6.0,1.0,2.0,6.0,1,40.0,40.0
60.0,1.0,19.0,1.0,9005.0,213.0,1.0,1.0,1.0,1,60.0,60.0
32.0,7.0,21.0,5.0,2850.0,1.0,0.0,1.0,1.0,1,40.0,40.0
64.0,2.0,23.0,3.0,2100.0,6.0,0.0,2.0,1.0,1,50.0,50.0
45.0,1.0,9.0,1.0,6200.0,303.0,1.0,1.0,1.0,0,40.0,40.0
21.0,6.0,18.0,5.0,2320.0,217.0,17.0,1.0,6.0,0,20.0,20.0
30.0,1.0,17.0,4.0,9640.0,303.0,0.0,2.0,8.0,0,8.0,8.0
48.0,1.0,22.0,5.0,1610.0,6.0,0.0,1.0,1.0,1,55.0,55.0
29.0,1.0,21.0,5.0,3255.0,233.0,2.0,2.0,6.0,1,24.0,24.0
51.0,1.0,19.0,1.0,440.0,212.0,0.0,1.0,1.0,1,55.0,55.0
42.0,6.0,19.0,3.0,4220.0,362.0,0.0,2.0,1.0,0,35.0,35.0
46.0,1.0,22.0,1.0,300.0,55.0,0.0,1.0,1.0,1,50.0,50.0
71.0,1.0,16.0,3.0,4220.0,370.0,0.0,2.0,1.0,0,22.0,22.0
44.0,1.0,18.0,1.0,8600.0,6.0,0.0,1.0,6.0,1,37.0,37.0
50.0,6.0,18.0,1.0,1545.0,6.0,1.0,1.0,1.0,1,70.0,70.0
62.0,1.0,16.0,1.0,1555.0,247.0,0.0,1.0,6.0,0,40.0,40.0
30.0,2.0,23.0,1.0,3090.0,51.0,0.0,2.0,1.0,1,70.0,70.0
59.0,1.0,20.0,1.0,6230.0,303.0,0.0,1.0,8.0,1,40.0,40.0
46.0,1.0,14.0,3.0,7750.0,6.0,16.0,1.0,2.0,0,40.0,40.0
40.0,6.0,15.0,1.0,4010.0,303.0,0.0,1.0,1.0,0,40.0,40.0
36.0,6.0,21.0,2.0,3030.0,226.0,0.0,2.0,6.0,1,40.0,40.0
26.0,1.0,21.0,5.0,4030.0,303.0,2.0,2.0,8.0,0,20.0,20.0
29.0,1.0,16.0,5.0,4760.0,6.0,5.0,2.0,6.0,0,16.0,16.0
29.0,1.0,19.0,1.0,9130.0,6.0,0.0,1.0,1.0,0,40.0,40.0
58.0,1.0,16.0,1.0,440.0,17.0,0.0,1.0,1.0,0,70.0,70.0
48.0,7.0,20.0,3.0,440.0,120.0,0.0,1.0,1.0,1,40.0,40.0
73.0,3.0,24.0,3.0,3050.0,210.0,0.0,2.0,6.0,0,16.0,16.0
25.0,1.0,19.0,4.0,5740.0,6.0,2.0,2.0,1.0,0,40.0,40.0
43.0,1.0,16.0,1.0,6260.0,303.0,1.0,1.0,1.0,0,40.0,40.0
53.0,1.0,16.0,1.0,3520.0,6.0,1.0,2.0,1.0,0,40.0,40.0
25.0,1.0,21.0,1.0,120.0,240.0,1.0,1.0,6.0,0,55.0,55.0
59.0,6.0,16.0,1.0,4510.0,6.0,1.0,2.0,1.0,0,30.0,30.0
25.0,2.0,21.0,5.0,2710.0,6.0,12.0,2.0,2.0,0,50.0,50.0
31.0,1.0,19.0,5.0,4055.0,53.0,12.0,2.0,1.0,0,30.0,30.0
47.0,1.0,20.0,1.0,410.0,303.0,0.0,1.0,1.0,0,50.0,50.0
34.0,6.0,16.0,1.0,6240.0,150.0,1.0,1.0,1.0,1,60.0,60.0
36.0,1.0,15.0,4.0,6230.0,48.0,13.0,1.0,8.0,0,40.0,40.0
19.0,1.0,19.0,5.0,4760.0,6.0,2.0,1.0,1.0,0,45.0,45.0
25.0,1.0,13.0,1.0,7700.0,41.0,0.0,2.0,1.0,0,40.0,40.0
58.0,4.0,16.0,1.0,3602.0,6.0,0.0,2.0,8.0,0,62.0,62.0
37.0,6.0,20.0,1.0,4621.0,6.0,0.0,2.0,1.0,0,30.0,30.0
36.0,1.0,21.0,1.0,52.0,6.0,0.0,1.0,1.0,1,48.0,48.0
29.0,6.0,19.0,5.0,4251.0,313.0,12.0,1.0,1.0,0,40.0,40.0
47.0,1.0,9.0,1.0,6050.0,303.0,0.0,2.0,8.0,0,40.0,40.0
43.0,1.0,22.0,1.0,300.0,303.0,0.0,1.0,1.0,1,45.0,45.0
55.0,1.0,22.0,1.0,4800.0,6.0,0.0,2.0,1.0,0,40.0,40.0
54.0,3.0,19.0,5.0,2440.0,6.0,0.0,2.0,1.0,0,20.0,20.0
48.0,4.0,21.0,3.0,1360.0,6.0,13.0,1.0,1.0,1,40.0,40.0
24.0,1.0,21.0,5.0,2310.0,6.0,15.0,2.0,1.0,0,40.0,40.0
53.0,1.0,19.0,3.0,8760.0,19.0,13.0,2.0,1.0,0,40.0,40.0
59.0,1.0,16.0,5.0,6825.0,39.0,0.0,1.0,1.0,1,40.0,40.0
25.0,2.0,21.0,5.0,1610.0,6.0,0.0,2.0,6.0,0,40.0,40.0
31.0,1.0,21.0,5.0,1108.0,6.0,0.0,1.0,1.0,0,40.0,40.0
65.0,3.0,1.0,5.0,3602.0,303.0,0.0,2.0,8.0,0,26.0,26.0
40.0,4.0,22.0,1.0,3655.0,6.0,1.0,2.0,1.0,1,40.0,40.0
38.0,1.0,21.0,1.0,2145.0,6.0,1.0,2.0,1.0,1,25.0,25.0
26.0,1.0,18.0,5.0,4110.0,6.0,2.0,1.0,1.0,0,30.0,30.0
57.0,3.0,13.0,3.0,4020.0,6.0,0.0,2.0,2.0,0,28.0,28.0
22.0,1.0,16.0,5.0,4760.0,6.0,0.0,1.0,8.0,0,32.0,32.0
67.0,1.0,19.0,1.0,2100.0,6.0,1.0,1.0,1.0,1,40.0,40.0
38.0,1.0,19.0,1.0,7340.0,303.0,1.0,1.0,1.0,1,48.0,48.0
34.0,1.0,21.0,1.0,4521.0,247.0,1.0,2.0,6.0,0,30.0,30.0
38.0,8.0,21.0,5.0,4720.0,217.0,2.0,1.0,6.0,0,40.0,40.0
48.0,1.0,18.0,3.0,4720.0,303.0,9.0,1.0,1.0,0,40.0,40.0
67.0,7.0,16.0,1.0,710.0,27.0,0.0,2.0,1.0,0,40.0,40.0
68.0,6.0,19.0,3.0,2350.0,22.0,0.0,1.0,2.0,0,6.0,6.0
54.0,3.0,22.0,1.0,2320.0,6.0,1.0,2.0,1.0,1,40.0,40.0
23.0,2.0,22.0,5.0,1760.0,6.0,12.0,1.0,1.0,0,40.0,40.0
64.0,1.0,21.0,1.0,1010.0,217.0,1.0,2.0,6.0,1,50.0,50.0
56.0,1.0,19.0,1.0,4850.0,55.0,1.0,1.0,1.0,1,45.0,45.0
33.0,6.0,18.0,5.0,4920.0,6.0,0.0,1.0,1.0,1,40.0,40.0
50.0,1.0,1.0,1.0,9130.0,303.0,0.0,1.0,8.0,0,45.0,45.0
54.0,1.0,21.0,3.0,3255.0,19.0,12.0,1.0,1.0,1,40.0,40.0
22.0,4.0,19.0,1.0,4020.0,6.0,17.0,2.0,5.0,0,40.0,40.0
19.0,1.0,19.0,5.0,850.0,44.0,17.0,1.0,1.0,0,28.0,28.0
26.0,1.0,21.0,5.0,5710.0,169.0,0.0,2.0,1.0,0,40.0,40.0
66.0,6.0,16.0,1.0,6515.0,6.0,9.0,1.0,1.0,0,40.0,40.0
60.0,7.0,21.0,5.0,2850.0,48.0,13.0,1.0,1.0,1,30.0,30.0
56.0,1.0,22.0,1.0,800.0,6.0,1.0,2.0,1.0,0,50.0,50.0
61.0,1.0,21.0,3.0,410.0,209.0,13.0,2.0,6.0,1,35.0,35.0
36.0,2.0,21.0,1.0,5940.0,6.0,0.0,2.0,9.0,0,40.0,40.0
40.0,5.0,16.0,5.0,9620.0,6.0,13.0,1.0,1.0,0,40.0,40.0
42.0,1.0,21.0,1.0,1108.0,226.0,0.0,1.0,6.0,0,40.0,40.0
50.0,6.0,12.0,3.0,4350.0,303.0,0.0,2.0,1.0,0,30.0,30.0
49.0,4.0,21.0,1.0,2320.0,8.0,1.0,2.0,1.0,1,40.0,40.0
45.0,2.0,21.0,1.0,1010.0,217.0,1.0,2.0,6.0,1,40.0,40.0
31.0,2.0,16.0,1.0,630.0,38.0,1.0,2.0,1.0,0,40.0,40.0
37.0,6.0,19.0,1.0,4850.0,6.0,0.0,1.0,1.0,0,55.0,55.0
