age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income,male,female
62.0,1.0,24.0,3.0,2205.0,12.0,13.0,1.0,1.0,0,24.0,24.0
52.0,1.0,16.0,1.0,4240.0,6.0,0.0,1.0,1.0,0,40.0,40.0
41.0,1.0,9.0,5.0,6050.0,303.0,0.0,1.0,1.0,0,40.0,40.0
60.0,1.0,18.0,2.0,440.0,19.0,0.0,2.0,1.0,1,40.0,40.0
66.0,1.0,22.0,3.0,2205.0,34.0,0.0,2.0,1.0,1,18.0,18.0
31.0,1.0,16.0,1.0,4820.0,6.0,1.0,2.0,1.0,0,40.0,40.0
55.0,1.0,22.0,1.0,150.0,207.0,1.0,1.0,6.0,1,40.0,40.0
51.0,7.0,21.0,1.0,2350.0,207.0,8.0,2.0,6.0,0,5.0,5.0
40.0,1.0,18.0,1.0,5522.0,303.0,0.0,1.0,1.0,1,40.0,40.0
32.0,6.0,18.0,1.0,6200.0,6.0,0.0,1.0,1.0,0,40.0,40.0
53.0,1.0,17.0,4.0,960.0,6.0,2.0,1.0,1.0,0,40.0,40.0
24.0,1.0,21.0,5.0,6355.0,6.0,0.0,1.0,1.0,1,40.0,40.0
56.0,1.0,15.0,3.0,4850.0,12.0,0.0,1.0,1.0,0,50.0,50.0
79.0,2.0,14.0,1.0,5240.0,4.0,0.0,2.0,1.0,0,40.0,40.0
39.0,2.0,22.0,1.0,3160.0,6.0,0.0,1.0,1.0,1,40.0,40.0
25.0,1.0,22.0,1.0,5860.0,6.0,2.0,1.0,1.0,0,40.0,40.0
22.0,1.0,21.0,5.0,2310.0,303.0,2.0,2.0,1.0,0,39.0,39.0
60.0,1.0,22.0,1.0,1108.0,240.0,0.0,1.0,6.0,0,40.0,40.0
36.0,1.0,19.0,1.0,5740.0,6.0,1.0,2.0,1.0,0,40.0,40.0
23.0,1.0,20.0,5.0,4965.0,6.0,2.0,2.0,1.0,0,40.0,40.0
72.0,6.0,21.0,3.0,7430.0,6.0,0.0,1.0,1.0,0,10.0,10.0
26.0,1.0,21.0,5.0,4800.0,6.0,0.0,2.0,1.0,0,45.0,45.0
25.0,1.0,22.0,5.0,1021.0,210.0,10.0,1.0,6.0,0,40.0,40.0
29.0,1.0,16.0,5.0,4251.0,6.0,10.0,1.0,1.0,0,15.0,15.0
39.0,1.0,21.0,1.0,1430.0,233.0,0.0,1.0,6.0,0,40.0,40.0
20.0,5.0,18.0,5.0,4020.0,207.0,17.0,2.0,6.0,0,20.0,20.0
21.0,1.0,16.0,5.0,5300.0,6.0,2.0,2.0,1.0,0,10.0,10.0
53.0,3.0,22.0,1.0,2014.0,6.0,1.0,1.0,6.0,1,38.0,38.0
49.0,1.0,20.0,1.0,5000.0,25.0,1.0,2.0,1.0,0,8.0,8.0
39.0,1.0,19.0,1.0,4720.0,508.0,0.0,2.0,7.0,0,38.0,38.0
60.0,1.0,21.0,1.0,750.0,6.0,0.0,1.0,1.0,1,50.0,50.0
30.0,5.0,20.0,1.0,2145.0,51.0,1.0,2.0,2.0,1,80.0,80.0
63.0,7.0,7.0,1.0,440.0,303.0,1.0,2.0,8.0,0,30.0,30.0
46.0,1.0,9.0,1.0,9130.0,313.0,1.0,1.0,1.0,1,45.0,45.0
20.0,1.0,16.0,5.0,9610.0,6.0,2.0,1.0,8.0,0,50.0,50.0
58.0,1.0,19.0,1.0,4700.0,6.0,1.0,1.0,1.0,1,50.0,50.0
32.0,1.0,19.0,5.0,4251.0,48.0,0.0,1.0,1.0,0,40.0,40.0
51.0,1.0,16.0,1.0,9645.0,6.0,0.0,2.0,8.0,0,40.0,40.0
37.0,1.0,16.0,1.0,4820.0,303.0,0.0,1.0,8.0,1,40.0,40.0
64.0,1.0,20.0,3.0,1010.0,6.0,0.0,1.0,1.0,1,50.0,50.0
23.0,4.0,21.0,5.0,2205.0,6.0,2.0,1.0,1.0,0,5.0,5.0
24.0,5.0,16.0,5.0,7140.0,13.0,17.0,1.0,2.0,0,84.0,84.0
63.0,1.0,18.0,1.0,10.0,449.0,0.0,1.0,1.0,1,45.0,45.0
23.0,6.0,19.0,5.0,3930.0,6.0,2.0,1.0,1.0,0,40.0,40.0
53.0,1.0,16.0,3.0,3725.0,6.0,2.0,1.0,2.0,1,30.0,30.0
54.0,2.0,16.0,3.0,4435.0,8.0,2.0,2.0,1.0,0,12.0,12.0
55.0,1.0,16.0,1.0,440.0,138.0,9.0,1.0,1.0,1,50.0,50.0
53.0,7.0,16.0,1.0,4700.0,216.0,0.0,1.0,1.0,0,40.0,40.0
47.0,6.0,13.0,1.0,4621.0,213.0,1.0,2.0,1.0,0,40.0,40.0
58.0,1.0,6.0,1.0,9640.0,207.0,0.0,1.0,6.0,0,40.0,40.0
20.0,1.0,18.0,5.0,9620.0,6.0,5.0,2.0,8.0,0,20.0,20.0
24.0,1.0,19.0,5.0,5840.0,6.0,2.0,2.0,1.0,0,40.0,40.0
33.0,5.0,20.0,1.0,7430.0,6.0,0.0,1.0,1.0,0,40.0,40.0
33.0,1.0,16.0,3.0,5740.0,6.0,5.0,2.0,1.0,0,40.0,40.0
24.0,1.0,20.0,1.0,3421.0,6.0,1.0,2.0,1.0,0,40.0,40.0
59.0,1.0,18.0,3.0,4720.0,26.0,11.0,2.0,2.0,0,20.0,20.0
62.0,1.0,16.0,5.0,4040.0,6.0,0.0,1.0,8.0,0,40.0,40.0
57.0,2.0,19.0,1.0,726.0,126.0,1.0,2.0,1.0,0,55.0,55.0
44.0,1.0,22.0,1.0,120.0,12.0,0.0,1.0,1.0,1,50.0,50.0
31.0,1.0,19.0,1.0,4850.0,6.0,1.0,1.0,8.0,0,33.0,33.0
39.0,1.0,18.0,5.0,5240.0,6.0,4.0,2.0,1.0,0,46.0,46.0
63.0,1.0,24.0,3.0,1650.0,15.0,0.0,1.0,6.0,1,40.0,40.0
34.0,5.0,20.0,1.0,8740.0,8.0,1.0,1.0,1.0,0,40.0,40.0
72.0,3.0,16.0,2.0,3602.0,48.0,0.0,2.0,1.0,0,40.0,40.0
27.0,1.0,22.0,5.0,350.0,6.0,12.0,1.0,6.0,0,40.0,40.0
48.0,1.0,21.0,1.0,2634.0,48.0,9.0,1.0,1.0,0,40.0,40.0
31.0,1.0,21.0,1.0,1050.0,6.0,1.0,1.0,1.0,1,40.0,40.0
28.0,1.0,21.0,5.0,3930.0,6.0,2.0,1.0,6.0,0,40.0,40.0
29.0,4.0,22.0,5.0,2310.0,6.0,0.0,1.0,1.0,1,40.0,40.0
51.0,6.0,9.0,3.0,4230.0,47.0,10.0,1.0,1.0,0,30.0,30.0
53.0,1.0,20.0,1.0,2012.0,39.0,1.0,2.0,1.0,1,50.0,50.0
20.0,1.0,14.0,5.0,9620.0,303.0,2.0,1.0,1.0,0,16.0,16.0
31.0,3.0,20.0,1.0,2545.0,6.0,1.0,2.0,1.0,0,40.0,40.0
38.0,1.0,16.0,1.0,5120.0,6.0,1.0,2.0,7.0,0,40.0,40.0
59.0,1.0,21.0,1.0,136.0,24.0,1.0,2.0,1.0,1,48.0,48.0
27.0,1.0,20.0,5.0,9005.0,6.0,2.0,1.0,1.0,0,40.0,40.0
52.0,1.0,22.0,1.0,440.0,210.0,1.0,1.0,6.0,1,40.0,40.0
27.0,1.0,21.0,5.0,1450.0,6.0,0.0,1.0,8.0,1,40.0,40.0
33.0,7.0,21.0,5.0,2752.0,165.0,0.0,1.0,1.0,0,40.0,40.0
23.0,1.0,20.0,5.0,4020.0,6.0,2.0,1.0,6.0,0,15.0,15.0
38.0,3.0,21.0,5.0,5420.0,247.0,15.0,2.0,6.0,0,35.0,35.0
39.0,2.0,19.0,1.0,2905.0,53.0,1.0,1.0,1.0,1,40.0,40.0
38.0,1.0,19.0,4.0,2310.0,6.0,0.0,2.0,1.0,0,35.0,35.0
64.0,6.0,21.0,3.0,3324.0,48.0,0.0,2.0,1.0,0,45.0,45.0
57.0,1.0,16.0,3.0,630.0,6.0,2.0,2.0,1.0,1,40.0,40.0
33.0,4.0,21.0,1.0,2100.0,34.0,1.0,2.0,1.0,1,40.0,40.0
58.0,6.0,15.0,1.0,4600.0,303.0,1.0,2.0,1.0,0,50.0,50.0
48.0,1.0,19.0,5.0,4720.0,6.0,0.0,2.0,9.0,0,38.0,38.0
30.0,1.0,22.0,1.0,4700.0,128.0,1.0,2.0,1.0,1,40.0,40.0
29.0,1.0,17.0,1.0,9130.0,6.0,0.0,1.0,1.0,1,61.0,61.0
51.0,1.0,21.0,1.0,51.0,6.0,1.0,1.0,1.0,1,60.0,60.0
43.0,6.0,20.0,4.0,4600.0,303.0,0.0,2.0,1.0,1,60.0,60.0
55.0,1.0,19.0,1.0,4700.0,6.0,15.0,2.0,1.0,0,40.0,40.0
68.0,3.0,22.0,1.0,3300.0,104.0,0.0,2.0,1.0,1,40.0,40.0
61.0,2.0,20.0,1.0,3255.0,6.0,0.0,2.0,1.0,1,28.0,28.0
40.0,1.0,14.0,1.0,5140.0,303.0,1.0,2.0,8.0,0,50.0,50.0
20.0,1.0,16.0,5.0,8990.0,6.0,2.0,2.0,8.0,0,40.0,40.0
24.0,1.0,16.0,1.0,6200.0,313.0,1.0,1.0,9.0,1,40.0,40.0
25.0,2.0,21.0,5.0,4850.0,26.0,2.0,1.0,1.0,0,40.0,40.0
71.0,7.0,21.0,1.0,10.0,44.0,0.0,1.0,1.0,1,46.0,46.0
48.0,1.0,12.0,1.0,6355.0,303.0,1.0,2.0,8.0,0,40.0,40.0
33.0,1.0,19.0,5.0,800.0,6.0,2.0,1.0,1.0,0,40.0,40.0
38.0,1.0,17.0,1.0,440.0,6.0,0.0,1.0,1.0,0,52.0,52.0
26.0,1.0,16.0,5.0,4622.0,6.0,0.0,2.0,1.0,0,16.0,16.0
54.0,6.0,19.0,1.0,1530.0,12.0,0.0,1.0,1.0,1,50.0,50.0
47.0,7.0,21.0,3.0,3261.0,44.0,0.0,1.0,1.0,0,30.0,30.0
82.0,1.0,21.0,5.0,710.0,523.0,5.0,1.0,8.0,0,40.0,40.0
54.0,2.0,16.0,1.0,3649.0,212.0,1.0,2.0,1.0,0,36.0,36.0
42.0,2.0,18.0,1.0,4521.0,247.0,1.0,2.0,6.0,0,40.0,40.0
63.0,1.0,21.0,1.0,1360.0,20.0,0.0,2.0,1.0,1,40.0,40.0
38.0,1.0,16.0,1.0,6355.0,6.0,0.0,1.0,1.0,1,40.0,40.0
18.0,1.0,18.0,5.0,4760.0,6.0,2.0,1.0,1.0,0,10.0,10.0
50.0,1.0,21.0,1.0,4400.0,240.0,1.0,1.0,6.0,1,40.0,40.0
34.0,1.0,1.0,1.0,8990.0,303.0,0.0,1.0,1.0,0,48.0,48.0
62.0,1.0,16.0,1.0,8740.0,6.0,1.0,1.0,1.0,0,55.0,55.0
23.0,1.0,16.0,5.0,9620.0,6.0,10.0,1.0,6.0,0,12.0,12.0
34.0,2.0,19.0,5.0,3640.0,303.0,13.0,2.0,1.0,0,40.0,40.0
27.0,1.0,16.0,3.0,4350.0,303.0,2.0,2.0,8.0,0,30.0,30.0
26.0,1.0,19.0,5.0,3930.0,6.0,2.0,1.0,8.0,1,40.0,40.0
44.0,1.0,17.0,1.0,20.0,35.0,0.0,1.0,1.0,1,44.0,44.0
37.0,1.0,21.0,3.0,20.0,45.0,0.0,1.0,1.0,1,60.0,60.0
51.0,1.0,19.0,1.0,8030.0,247.0,0.0,1.0,6.0,1,50.0,50.0
73.0,6.0,22.0,1.0,1021.0,20.0,0.0,1.0,1.0,1,5.0,5.0
26.0,1.0,21.0,5.0,2634.0,9.0,0.0,2.0,1.0,1,40.0,40.0
27.0,1.0,20.0,1.0,5400.0,6.0,0.0,2.0,1.0,0,40.0,40.0
53.0,4.0,21.0,5.0,1220.0,6.0,0.0,2.0,1.0,0,40.0,40.0
54.0,1.0,9.0,5.0,4760.0,303.0,10.0,1.0,8.0,0,40.0,40.0
33.0,1.0,18.0,5.0,9130.0,6.0,2.0,1.0,1.0,0,40.0,40.0
53.0,1.0,24.0,1.0,1021.0,210.0,1.0,1.0,6.0,1,55.0,55.0
51.0,1.0,1.0,3.0,5260.0,303.0,0.0,2.0,1.0,0,38.0,38.0
62.0,4.0,22.0,5.0,230.0,6.0,0.0,2.0,2.0,1,25.0,25.0
74.0,3.0,22.0,3.0,2310.0,42.0,0.0,2.0,1.0,0,14.0,14.0
29.0,1.0,21.0,1.0,630.0,42.0,1.0,2.0,1.0,0,40.0,40.0
34.0,3.0,21.0,1.0,2310.0,6.0,1.0,2.0,1.0,0,15.0,15.0
51.0,1.0,16.0,5.0,5610.0,303.0,0.0,2.0,1.0,0,40.0,40.0
54.0,1.0,15.0,1.0,1555.0,247.0,1.0,1.0,6.0,0,40.0,40.0
30.0,2.0,21.0,5.0,5940.0,6.0,0.0,2.0,8.0,0,40.0,40.0
44.0,1.0,21.0,1.0,800.0,6.0,0.0,1.0,1.0,1,42.0,42.0
24.0,3.0,19.0,5.0,4600.0,6.0,7.0,1.0,2.0,0,16.0,16.0
46.0,1.0,22.0,1.0,3640.0,158.0,6.0,2.0,1.0,0,38.0,38.0
23.0,1.0,16.0,5.0,6260.0,6.0,2.0,1.0,8.0,0,40.0,40.0
64.0,3.0,20.0,1.0,630.0,6.0,0.0,1.0,1.0,0,40.0,40.0
65.0,1.0,22.0,1.0,735.0,18.0,0.0,2.0,1.0,1,50.0,50.0
46.0,6.0,16.0,1.0,440.0,303.0,1.0,1.0,8.0,0,40.0,40.0
22.0,1.0,19.0,1.0,5260.0,34.0,1.0,2.0,1.0,0,40.0,40.0
24.0,1.0,16.0,5.0,9600.0,6.0,16.0,1.0,6.0,0,40.0,40.0
33.0,1.0,21.0,5.0,4110.0,27.0,0.0,2.0,1.0,0,25.0,25.0
43.0,4.0,21.0,3.0,2006.0,6.0,0.0,2.0,1.0,0,41.0,41.0
60.0,5.0,15.0,5.0,4600.0,6.0,0.0,2.0,8.0,0,37.0,37.0
21.0,1.0,16.0,5.0,4055.0,6.0,16.0,1.0,8.0,0,40.0,40.0
49.0,4.0,21.0,1.0,4020.0,6.0,1.0,1.0,1.0,1,50.0,50.0
22.0,1.0,21.0,5.0,3646.0,207.0,12.0,2.0,6.0,0,40.0,40.0
56.0,2.0,24.0,1.0,2310.0,42.0,1.0,2.0,1.0,0,8.0,8.0
38.0,1.0,21.0,3.0,1006.0,233.0,12.0,1.0,6.0,1,40.0,40.0
65.0,1.0,9.0,1.0,6230.0,303.0,0.0,1.0,1.0,0,40.0,40.0
27.0,1.0,17.0,5.0,8800.0,6.0,17.0,1.0,1.0,0,35.0,35.0
35.0,1.0,21.0,1.0,3245.0,6.0,0.0,2.0,1.0,0,30.0,30.0
29.0,3.0,21.0,1.0,3740.0,6.0,0.0,1.0,1.0,1,72.0,72.0
27.0,2.0,22.0,5.0,2320.0,6.0,2.0,1.0,1.0,1,40.0,40.0
46.0,1.0,18.0,1.0,9130.0,6.0,0.0,1.0,9.0,0,48.0,48.0
26.0,1.0,21.0,5.0,1021.0,207.0,12.0,1.0,6.0,1,40.0,40.0
60.0,1.0,1.0,1.0,9600.0,303.0,6.0,1.0,8.0,1,55.0,55.0
35.0,1.0,20.0,1.0,310.0,6.0,0.0,1.0,1.0,1,50.0,50.0
51.0,3.0,16.0,4.0,2545.0,6.0,0.0,1.0,9.0,1,40.0,40.0
57.0,6.0,24.0,2.0,1821.0,6.0,0.0,2.0,1.0,1,32.0,32.0
47.0,1.0,10.0,1.0,6050.0,303.0,0.0,1.0,8.0,0,50.0,50.0
54.0,1.0,9.0,1.0,8300.0,207.0,1.0,2.0,6.0,0,10.0,10.0
41.0,1.0,19.0,5.0,9645.0,6.0,10.0,2.0,1.0,0,40.0,40.0
36.0,1.0,21.0,5.0,4850.0,119.0,0.0,2.0,1.0,0,40.0,40.0
60.0,3.0,22.0,1.0,440.0,6.0,1.0,2.0,1.0,1,24.0,24.0
35.0,1.0,21.0,1.0,1105.0,240.0,1.0,1.0,9.0,1,40.0,40.0
58.0,1.0,9.0,1.0,6050.0,303.0,1.0,1.0,8.0,0,40.0,40.0
40.0,1.0,20.0,5.0,850.0,6.0,0.0,1.0,6.0,0,40.0,40.0
72.0,2.0,22.0,3.0,5100.0,36.0,0.0,2.0,1.0,1,32.0,32.0
63.0,6.0,19.0,1.0,4920.0,17.0,0.0,1.0,1.0,0,10.0,10.0
44.0,6.0,20.0,5.0,4700.0,33.0,0.0,2.0,1.0,0,7.0,7.0
48.0,1.0,16.0,3.0,4110.0,6.0,0.0,2.0,1.0,0,50.0,50.0
32.0,1.0,22.0,1.0,1021.0,210.0,0.0,1.0,6.0,1,40.0,40.0
19.0,1.0,19.0,5.0,4720.0,314.0,13.0,2.0,1.0,0,30.0,30.0
27.0,1.0,16.0,5.0,4540.0,6.0,2.0,1.0,1.0,0,20.0,20.0
74.0,1.0,21.0,5.0,800.0,53.0,0.0,1.0,1.0,1,40.0,40.0
50.0,1.0,1.0,1.0,4850.0,303.0,1.0,1.0,8.0,0,65.0,65.0
33.0,1.0,22.0,1.0,230.0,109.0,1.0,1.0,1.0,0,40.0,40.0
45.0,3.0,21.0,3.0,4700.0,242.0,13.0,2.0,6.0,0,40.0,40.0
24.0,1.0,16.0,5.0,5610.0,6.0,2.0,1.0,1.0,0,40.0,40.0
43.0,4.0,20.0,5.0,1220.0,6.0,0.0,2.0,1.0,1,40.0,40.0
33.0,6.0,20.0,4.0,440.0,6.0,2.0,1.0,8.0,1,60.0,60.0
30.0,1.0,21.0,1.0,440.0,6.0,0.0,2.0,1.0,1,45.0,45.0
24.0,1.0,21.0,5.0,630.0,6.0,12.0,2.0,8.0,1,40.0,40.0
51.0,3.0,19.0,5.0,5000.0,6.0,2.0,2.0,1.0,1,40.0,40.0
29.0,1.0,16.0,3.0,3655.0,6.0,0.0,2.0,8.0,0,15.0,15.0
26.0,3.0,21.0,5.0,3870.0,6.0,2.0,1.0,1.0,1,41.0,41.0
57.0,1.0,21.0,1.0,1360.0,46.0,1.0,1.0,1.0,1,40.0,40.0
50.0,1.0,21.0,1.0,52.0,6.0,1.0,2.0,1.0,1,45.0,45.0
48.0,6.0,19.0,1.0,310.0,48.0,0.0,1.0,6.0,1,40.0,40.0
42.0,1.0,22.0,1.0,850.0,49.0,0.0,1.0,1.0,1,50.0,50.0
42.0,1.0,17.0,1.0,3640.0,303.0,0.0,1.0,8.0,0,40.0,40.0
49.0,2.0,15.0,5.0,3110.0,6.0,2.0,2.0,8.0,1,40.0,40.0
53.0,3.0,22.0,1.0,2310.0,6.0,0.0,2.0,1.0,1,50.0,50.0
40.0,7.0,18.0,1.0,3602.0,213.0,15.0,2.0,1.0,1,40.0,40.0
42.0,4.0,22.0,1.0,6200.0,25.0,1.0,1.0,1.0,1,40.0,40.0
32.0,1.0,18.0,1.0,120.0,314.0,1.0,1.0,1.0,1,50.0,50.0
38.0,1.0,19.0,1.0,5522.0,312.0,0.0,2.0,1.0,0,40.0,40.0
35.0,1.0,9.0,1.0,6050.0,303.0,1.0,2.0,8.0,0,48.0,48.0
35.0,1.0,18.0,5.0,9130.0,25.0,0.0,2.0,1.0,0,46.0,46.0
28.0,1.0,20.0,1.0,4720.0,229.0,0.0,1.0,6.0,0,80.0,80.0
21.0,1.0,9.0,5.0,6050.0,303.0,12.0,2.0,8.0,0,40.0,40.0
34.0,1.0,20.0,1.0,3255.0,233.0,0.0,2.0,6.0,0,24.0,24.0
25.0,1.0,21.0,1.0,4110.0,6.0,1.0,1.0,1.0,0,32.0,32.0
66.0,6.0,15.0,1.0,136.0,247.0,0.0,1.0,6.0,1,40.0,40.0
47.0,1.0,21.0,1.0,7260.0,6.0,0.0,1.0,8.0,0,45.0,45.0
81.0,7.0,21.0,1.0,4700.0,224.0,0.0,1.0,1.0,1,24.0,24.0
46.0,1.0,13.0,1.0,3602.0,6.0,1.0,2.0,1.0,0,40.0,40.0
59.0,2.0,21.0,1.0,1050.0,233.0,1.0,1.0,6.0,1,46.0,46.0
60.0,1.0,16.0,4.0,7150.0,6.0,0.0,1.0,1.0,1,75.0,75.0
37.0,1.0,21.0,5.0,20.0,6.0,13.0,1.0,1.0,1,60.0,60.0
34.0,1.0,12.0,1.0,6050.0,303.0,9.0,2.0,8.0,0,60.0,60.0
21.0,1.0,16.0,5.0,4340.0,6.0,2.0,1.0,8.0,0,40.0,40.0
23.0,1.0,21.0,1.0,4110.0,6.0,2.0,1.0,6.0,0,25.0,25.0
28.0,1.0,21.0,5.0,2205.0,6.0,0.0,2.0,1.0,0,15.0,15.0
58.0,1.0,20.0,1.0,440.0,6.0,1.0,1.0,1.0,1,50.0,50.0
57.0,8.0,21.0,1.0,4920.0,120.0,0.0,2.0,1.0,1,30.0,30.0
52.0,1.0,1.0,5.0,5610.0,303.0,0.0,1.0,8.0,0,50.0,50.0
32.0,5.0,16.0,5.0,5000.0,303.0,0.0,1.0,1.0,1,40.0,40.0
72.0,6.0,23.0,1.0,3010.0,210.0,0.0,1.0,6.0,1,55.0,55.0
33.0,2.0,1.0,1.0,2850.0,6.0,1.0,2.0,1.0,1,40.0,40.0
68.0,6.0,19.0,1.0,7200.0,6.0,0.0,1.0,1.0,1,40.0,40.0
20.0,1.0,19.0,5.0,2700.0,233.0,2.0,2.0,9.0,0,40.0,40.0
57.0,2.0,20.0,1.0,5000.0,6.0,1.0,2.0,9.0,0,40.0,40.0
49.0,6.0,21.0,1.0,2350.0,215.0,0.0,2.0,6.0,0,30.0,30.0
54.0,3.0,8.0,1.0,9122.0,303.0,1.0,1.0,8.0,0,53.0,53.0
90.0,7.0,23.0,1.0,350.0,39.0,0.0,1.0,1.0,1,20.0,20.0
52.0,1.0,1.0,1.0,9130.0,303.0,1.0,1.0,1.0,1,45.0,45.0
57.0,2.0,17.0,1.0,9122.0,315.0,0.0,1.0,1.0,1,40.0,40.0
64.0,4.0,22.0,3.0,1021.0,18.0,0.0,1.0,1.0,1,20.0,20.0
26.0,1.0,16.0,5.0,6230.0,303.0,13.0,1.0,1.0,0,50.0,50.0
31.0,1.0,21.0,1.0,5940.0,6.0,0.0,1.0,1.0,1,40.0,40.0
60.0,3.0,18.0,2.0,3602.0,6.0,0.0,2.0,1.0,0,11.0,11.0
32.0,1.0,21.0,1.0,1240.0,34.0,0.0,1.0,1.0,1,50.0,50.0
46.0,1.0,22.0,1.0,440.0,34.0,0.0,2.0,1.0,1,40.0,40.0
53.0,3.0,16.0,1.0,4220.0,312.0,1.0,1.0,8.0,0,40.0,40.0
35.0,1.0,20.0,3.0,410.0,303.0,0.0,2.0,1.0,0,25.0,25.0
21.0,4.0,21.0,5.0,2545.0,6.0,0.0,2.0,1.0,0,32.0,32.0
22.0,1.0,22.0,5.0,1021.0,207.0,12.0,1.0,6.0,0,40.0,40.0
59.0,2.0,21.0,1.0,440.0,6.0,1.0,2.0,1.0,1,40.0,40.0
45.0,1.0,21.0,1.0,1021.0,15.0,1.0,1.0,1.0,1,50.0,50.0
54.0,1.0,1.0,1.0,6260.0,303.0,0.0,1.0,1.0,0,40.0,40.0
56.0,1.0,23.0,1.0,3090.0,6.0,1.0,2.0,8.0,1,44.0,44.0
44.0,1.0,21.0,1.0,300.0,37.0,0.0,1.0,1.0,1,40.0,40.0
37.0,1.0,19.0,3.0,7700.0,4.0,0.0,1.0,1.0,1,42.0,42.0
28.0,1.0,20.0,5.0,4720.0,6.0,2.0,1.0,6.0,0,16.0,16.0
41.0,2.0,24.0,1.0,1240.0,54.0,1.0,2.0,1.0,1,23.0,23.0
52.0,1.0,15.0,3.0,7200.0,247.0,15.0,1.0,6.0,1,49.0,49.0
32.0,1.0,16.0,1.0,6305.0,6.0,0.0,1.0,1.0,1,50.0,50.0
24.0,1.0,21.0,5.0,800.0,6.0,2.0,2.0,6.0,1,40.0,40.0
58.0,1.0,19.0,1.0,4230.0,233.0,10.0,2.0,6.0,0,24.0,24.0
36.0,1.0,20.0,1.0,3500.0,447.0,0.0,2.0,2.0,1,50.0,50.0
50.0,2.0,19.0,4.0,3603.0,228.0,0.0,2.0,6.0,0,40.0,40.0
19.0,4.0,19.0,5.0,2723.0,6.0,17.0,2.0,6.0,0,15.0,15.0
64.0,6.0,19.0,3.0,4710.0,34.0,0.0,1.0,1.0,1,80.0,80.0
55.0,1.0,20.0,1.0,5120.0,6.0,1.0,2.0,1.0,1,40.0,40.0
47.0,1.0,20.0,1.0,4850.0,6.0,1.0,1.0,1.0,1,40.0,40.0
29.0,1.0,22.0,5.0,51.0,42.0,0.0,2.0,9.0,1,40.0,40.0
60.0,3.0,19.0,1.0,2545.0,6.0,0.0,2.0,1.0,0,35.0,35.0
37.0,1.0,17.0,5.0,1360.0,6.0,13.0,1.0,1.0,0,40.0,40.0
63.0,2.0,19.0,1.0,440.0,6.0,1.0,2.0,3.0,1,60.0,60.0
52.0,1.0,23.0,1.0,51.0,36.0,0.0,2.0,1.0,0,8.0,8.0
40.0,1.0,21.0,3.0,850.0,17.0,0.0,2.0,1.0,1,20.0,20.0
25.0,1.0,21.0,5.0,4850.0,6.0,0.0,1.0,1.0,1,40.0,40.0
66.0,3.0,16.0,1.0,2012.0,209.0,1.0,2.0,6.0,1,40.0,40.0
36.0,5.0,22.0,1.0,2360.0,239.0,0.0,1.0,1.0,1,40.0,40.0
41.0,2.0,22.0,1.0,2205.0,17.0,1.0,1.0,1.0,1,40.0,40.0
42.0,1.0,16.0,5.0,4760.0,6.0,2.0,1.0,8.0,0,40.0,40.0
46.0,1.0,20.0,1.0,9130.0,303.0,0.0,2.0,1.0,1,40.0,40.0
42.0,3.0,20.0,1.0,3720.0,48.0,1.0,1.0,1.0,1,96.0,96.0
51.0,1.0,15.0,1.0,4020.0,303.0,0.0,1.0,1.0,0,40.0,40.0
48.0,1.0,21.0,1.0,1340.0,6.0,0.0,1.0,1.0,1,45.0,45.0
66.0,1.0,23.0,1.0,40.0,109.0,0.0,2.0,1.0,1,40.0,40.0
47.0,1.0,20.0,3.0,5820.0,6.0,2.0,2.0,1.0,0,40.0,40.0
63.0,1.0,12.0,2.0,4760.0,303.0,0.0,2.0,5.0,0,40.0,40.0
50.0,4.0,19.0,1.0,3602.0,303.0,6.0,2.0,1.0,0,11.0,11.0
25.0,1.0,16.0,5.0,9620.0,6.0,2.0,1.0,8.0,0,10.0,10.0
31.0,1.0,21.0,3.0,530.0,247.0,0.0,2.0,6.0,1,50.0,50.0
54.0,1.0,19.0,1.0,2600.0,6.0,0.0,2.0,1.0,1,40.0,40.0
47.0,1.0,21.0,3.0,1108.0,341.0,0.0,2.0,2.0,0,40.0,40.0
35.0,1.0,21.0,5.0,5240.0,6.0,10.0,1.0,6.0,0,40.0,40.0
29.0,3.0,21.0,5.0,2330.0,6.0,7.0,1.0,1.0,0,47.0,47.0
39.0,5.0,16.0,1.0,3930.0,6.0,0.0,1.0,8.0,1,40.0,40.0
34.0,1.0,13.0,1.0,4110.0,303.0,1.0,2.0,1.0,0,20.0,20.0
20.0,1.0,16.0,1.0,7840.0,365.0,10.0,2.0,8.0,0,40.0,40.0
21.0,1.0,12.0,5.0,8225.0,6.0,16.0,1.0,1.0,0,40.0,40.0
20.0,1.0,16.0,5.0,3630.0,303.0,0.0,2.0,1.0,0,45.0,45.0
29.0,1.0,22.0,1.0,1430.0,6.0,0.0,1.0,6.0,1,40.0,40.0
68.0,6.0,16.0,1.0,2850.0,209.0,1.0,2.0,6.0,1,20.0,20.0
26.0,2.0,21.0,5.0,2752.0,6.0,2.0,2.0,6.0,0,30.0,30.0
18.0,3.0,18.0,5.0,1108.0,17.0,17.0,1.0,1.0,0,15.0,15.0
31.0,1.0,17.0,5.0,5600.0,6.0,13.0,2.0,1.0,0,65.0,65.0
51.0,1.0,21.0,1.0,440.0,315.0,0.0,1.0,1.0,1,40.0,40.0
